t,x,y,z,yaw
1788515984.131570,0.248984,0.147205,0.790716,-0.030422
1788515984.198431,0.251583,0.146042,0.755379,-0.020176
1788515984.265660,0.255905,0.146132,0.724766,-0.015505
1788515984.332372,0.257616,0.145825,0.700969,-0.012560
1788515984.399430,0.270012,0.147931,0.686862,-0.013892
1788515984.466554,0.275401,0.147617,0.671412,-0.015551
1788515984.533310,0.276017,0.146344,0.647308,-0.019360
1788515984.600182,0.275425,0.144018,0.633244,-0.024933
1788515984.667295,0.285939,0.139797,0.626667,-0.032582
1788515984.734298,0.286675,0.133346,0.611853,-0.040198
1788515984.801323,0.286567,0.126805,0.598379,-0.048130
1788515984.868295,0.288392,0.116739,0.590069,-0.052634
1788515984.935349,0.291419,0.112731,0.585631,-0.056882
1788515985.002214,0.292968,0.109516,0.579134,-0.061407
1788515985.069129,0.295456,0.108140,0.572055,-0.066436
1788515985.136064,0.295989,0.103416,0.561735,-0.068286
1788515985.203178,0.296166,0.095979,0.555141,-0.068172
1788515985.270185,0.296322,0.083670,0.549382,-0.065550
1788515985.337172,0.297437,0.071554,0.546833,-0.062721
1788515985.404217,0.304490,0.055837,0.546677,-0.059055
1788515985.471179,0.309613,0.039091,0.545520,-0.057088
1788515985.538054,0.309941,0.019002,0.535547,-0.054777
1788515985.605071,0.314662,0.000738,0.534267,-0.053950
1788515985.671957,0.316763,-0.013544,0.525381,-0.055647
1788515985.739064,0.317895,-0.026261,0.523356,-0.058325
1788515985.806063,0.338919,-0.035910,0.527350,-0.065113
1788515985.873060,0.344415,-0.051591,0.521513,-0.067704
1788515985.940043,0.350447,-0.062472,0.515976,-0.071825
1788515986.007499,0.359157,-0.070863,0.512827,-0.075820
1788515986.073918,0.365573,-0.080287,0.506957,-0.079333
1788515986.141041,0.370427,-0.090684,0.499911,-0.081649
1788515986.207787,0.379827,-0.093733,0.496822,-0.085025
1788515986.274920,0.381496,-0.093450,0.483808,-0.089879
1788515986.341952,0.388632,-0.093005,0.479343,-0.092711
1788515986.408906,0.390741,-0.093753,0.470907,-0.092510
1788515986.475940,0.397078,-0.094687,0.468821,-0.092595
1788515986.543230,0.400498,-0.093995,0.461704,-0.092434
1788515986.609774,0.405107,-0.089075,0.457849,-0.091006
1788515986.676780,0.408942,-0.082069,0.449545,-0.086618
1788515986.743841,0.409445,-0.081292,0.445881,-0.078259
1788515986.810798,0.417610,-0.079902,0.445458,-0.066753
1788515986.878062,0.423317,-0.077760,0.442876,-0.054765
1788515986.944659,0.423433,-0.077605,0.433523,-0.042467
1788515987.011777,0.421171,-0.078261,0.428006,-0.031373
1788515987.078792,0.419204,-0.079202,0.419983,-0.022653
1788515987.145857,0.413947,-0.081883,0.410755,-0.013966
1788515987.212991,0.409740,-0.081051,0.410617,-0.007547
1788515987.279546,0.406352,-0.076971,0.407925,-0.001924
1788515987.346659,0.400652,-0.076617,0.405107,0.003862
1788515987.413707,0.395546,-0.075990,0.402390,0.008241
1788515987.480695,0.392162,-0.072779,0.400358,0.011671
1788515987.547710,0.392152,-0.066466,0.406225,0.013820
1788515987.615169,0.395769,-0.060238,0.409880,0.017597
1788515987.681539,0.406585,-0.049870,0.411465,0.020418
1788515987.748528,0.411304,-0.042710,0.410921,0.021190
1788515987.815428,0.418481,-0.033694,0.414306,0.019918
1788515987.882586,0.423443,-0.027320,0.412666,0.018697
1788515987.949516,0.434948,-0.013708,0.416133,0.012429
1788515988.016545,0.439373,-0.004955,0.414384,0.007991
1788515988.083546,0.449045,0.011173,0.415754,0.001250
1788515988.150578,0.456788,0.024176,0.417803,-0.003411
1788515988.217423,0.463077,0.038246,0.417785,-0.008729
1788515988.284416,0.465043,0.049124,0.417682,-0.012586
1788515988.351288,0.468090,0.059723,0.419053,-0.017402
1788515988.418396,0.468164,0.072969,0.417234,-0.025275
1788515988.485409,0.457175,0.078712,0.402397,-0.029696
1788515988.552453,0.445851,0.085352,0.397992,-0.032156
1788515988.619406,0.435234,0.095259,0.399438,-0.034800
1788515988.686405,0.423597,0.100044,0.398937,-0.036252
1788515988.753458,0.416070,0.106026,0.399116,-0.039591
1788515988.820297,0.408490,0.112540,0.400349,-0.043343
1788515988.887151,0.400426,0.118922,0.401326,-0.045931
1788515988.954315,0.393622,0.125291,0.401882,-0.046214
1788515989.021621,0.386693,0.130749,0.401321,-0.045383
1788515989.088419,0.381432,0.134551,0.403667,-0.043321
1788515989.155351,0.378201,0.139863,0.403366,-0.041120
1788515989.222260,0.373658,0.144941,0.400382,-0.037082
1788515989.289304,0.371837,0.148046,0.400366,-0.030311
1788515989.356177,0.369562,0.150379,0.400743,-0.023011
1788515989.423050,0.372101,0.155407,0.401372,-0.015410
1788515989.490134,0.375821,0.160456,0.401014,-0.008576
1788515989.557199,0.377136,0.164357,0.403445,-0.002939
1788515989.624183,0.377356,0.165322,0.405903,0.001707
1788515989.691147,0.374166,0.165601,0.404449,0.005036
1788515989.758271,0.367684,0.164992,0.401339,0.008966
1788515989.825205,0.361626,0.163399,0.393741,0.011578
1788515989.892035,0.353430,0.158504,0.386726,0.012682
1788515989.958940,0.341422,0.151766,0.378950,0.011782
1788515990.026052,0.333330,0.146206,0.384034,0.008229
1788515990.093442,0.330726,0.142887,0.389428,0.002602
1788515990.160213,0.327329,0.136660,0.390624,-0.002163
1788515990.227037,0.324638,0.132979,0.395083,-0.011036
1788515990.294063,0.320125,0.126977,0.393855,-0.018558
1788515990.361063,0.316720,0.122114,0.394106,-0.026474
1788515990.427933,0.316054,0.118657,0.394640,-0.033112
1788515990.494837,0.317207,0.116576,0.397244,-0.038145
1788515990.561932,0.318766,0.112937,0.398777,-0.040704
1788515990.628922,0.325069,0.110494,0.403366,-0.043949
1788515990.695906,0.329930,0.108336,0.405356,-0.047768
1788515990.762913,0.335506,0.107949,0.408269,-0.050895
1788515990.833968,0.338896,0.106196,0.410930,-0.053451
1788515990.896919,0.342729,0.105140,0.413854,-0.055151
1788515990.963789,0.342948,0.103333,0.406892,-0.055310
1788515991.030723,0.343563,0.102273,0.411327,-0.055561
1788515991.097768,0.346510,0.101664,0.415010,-0.055861
1788515991.164781,0.349131,0.101513,0.416231,-0.056169
1788515991.231786,0.349999,0.100738,0.416760,-0.055982
1788515991.298954,0.351125,0.098077,0.417808,-0.055361
1788515991.365792,0.355375,0.097171,0.420748,-0.055915
1788515991.432776,0.354664,0.090624,0.414233,-0.054175
1788515991.499676,0.351926,0.082417,0.413996,-0.052260
1788515991.566550,0.351820,0.072062,0.408764,-0.049288
1788515991.634916,0.348542,0.059334,0.409453,-0.047228
1788515991.700651,0.347116,0.052780,0.407026,-0.045760
1788515991.767653,0.345646,0.046700,0.403934,-0.042025
1788515991.834667,0.343807,0.040577,0.401544,-0.035162
1788515991.901652,0.342363,0.036535,0.401243,-0.026458
1788515991.968782,0.339940,0.027732,0.400718,-0.016177
1788515992.035538,0.340643,0.025996,0.402233,-0.007578
1788515992.102571,0.345722,0.024995,0.410084,0.000448
1788515992.169406,0.346532,0.015324,0.410144,0.008933
1788515992.236561,0.344480,0.004332,0.409657,0.013238
1788515992.303515,0.343838,-0.001979,0.410235,0.013280
1788515992.371535,0.342422,-0.007636,0.407555,0.011766
1788515992.437515,0.341899,-0.008299,0.407704,0.007284
1788515992.504591,0.341615,-0.009929,0.410702,0.003834
1788515992.571350,0.341392,-0.013997,0.412966,0.001669
1788515992.638387,0.340378,-0.017987,0.413457,-0.000785
1788515992.705313,0.340329,-0.018308,0.414188,-0.002766
1788515992.772429,0.339541,-0.019881,0.413732,-0.001607
1788515992.839418,0.339188,-0.022016,0.413507,-0.001122
1788515992.906435,0.339140,-0.024601,0.412656,-0.000890
1788515992.973422,0.335817,-0.029833,0.410010,-0.001795
1788515993.040428,0.335523,-0.030467,0.410686,-0.003283
1788515993.107261,0.336431,-0.029468,0.410955,-0.005225
1788515993.174314,0.337214,-0.027076,0.410844,-0.005601
1788515993.241177,0.336700,-0.023262,0.409777,-0.006122
1788515993.308255,0.333310,-0.020929,0.405230,-0.006011
1788515993.375313,0.329382,-0.015286,0.405814,-0.005544
1788515993.442280,0.324618,-0.007904,0.405386,-0.003552
1788515993.509278,0.315792,-0.002364,0.397571,0.000278
1788515993.576291,0.309709,0.004287,0.396593,0.004957
1788515993.643163,0.303831,0.010006,0.396169,0.009550
1788515993.710447,0.296705,0.016388,0.396163,0.014541
1788515993.777019,0.293396,0.020970,0.399038,0.021091
1788515993.844208,0.293204,0.024216,0.403674,0.027111
1788515993.911174,0.293369,0.026875,0.405622,0.031927
1788515993.978152,0.292435,0.030562,0.407301,0.035743
1788515994.046300,0.293698,0.032887,0.416002,0.041495
1788515994.112155,0.298519,0.035885,0.425158,0.045900
1788515994.179056,0.304122,0.036818,0.432149,0.048605
1788515994.246042,0.311576,0.038117,0.446551,0.047710
1788515994.312910,0.316422,0.039248,0.459245,0.043132
1788515994.380044,0.328063,0.043318,0.481470,0.034384
1788515994.447328,0.333186,0.048646,0.494249,0.024297
1788515994.513974,0.342478,0.056360,0.515096,0.013057
1788515994.581093,0.352604,0.067328,0.530041,0.000230
1788515994.648035,0.356012,0.072577,0.541238,-0.009869
1788515994.714905,0.361601,0.083732,0.552098,-0.019477
1788515994.782027,0.367693,0.094877,0.564513,-0.025693
1788515994.848987,0.376770,0.104595,0.579025,-0.030414
1788515994.917552,0.379739,0.115682,0.581952,-0.034343
1788515994.982908,0.381135,0.122667,0.587807,-0.036282
1788515995.049917,0.385666,0.128427,0.588531,-0.040064
1788515995.117027,0.387638,0.129007,0.602916,-0.042731
1788515995.183918,0.390908,0.126456,0.603559,-0.046080
1788515995.250773,0.391102,0.120991,0.603304,-0.048200
1788515995.317787,0.390524,0.120792,0.609170,-0.054524
1788515995.384738,0.389960,0.117528,0.610877,-0.060635
1788515995.451778,0.388850,0.112313,0.613253,-0.066897
1788515995.518784,0.387446,0.109658,0.616875,-0.073602
1788515995.585804,0.384449,0.108101,0.617255,-0.080732
1788515995.652793,0.380588,0.106438,0.614958,-0.086845
1788515995.720231,0.379429,0.102385,0.618139,-0.090827
1788515995.786634,0.381167,0.098578,0.628896,-0.093073
1788515995.854162,0.383996,0.092490,0.641649,-0.091684
1788515995.920541,0.384256,0.083158,0.644085,-0.089877
1788515995.987657,0.383806,0.074038,0.647574,-0.090585
1788515996.054651,0.382759,0.065060,0.654280,-0.093342
1788515996.121654,0.382539,0.058047,0.666681,-0.097538
1788515996.188643,0.382314,0.054011,0.678430,-0.101986
1788515996.255672,0.380471,0.052076,0.681356,-0.106335
1788515996.322570,0.380068,0.044356,0.692270,-0.108368
1788515996.389524,0.378938,0.037048,0.703806,-0.110061
1788515996.456414,0.378206,0.033091,0.713390,-0.112207
1788515996.523546,0.375139,0.032558,0.717990,-0.114353
1788515996.590490,0.372871,0.034659,0.725443,-0.116133
1788515996.657566,0.370784,0.037323,0.733141,-0.114428
1788515996.724538,0.370810,0.038063,0.745765,-0.108783
1788515996.793690,0.371695,0.039981,0.754684,-0.102560
1788515996.858512,0.372203,0.046039,0.761940,-0.096525
1788515996.925515,0.371154,0.059398,0.764630,-0.092101
1788515996.992364,0.371496,0.062877,0.768420,-0.085371
1788515997.059417,0.372007,0.063456,0.783773,-0.079444
1788515997.126409,0.371389,0.070063,0.793517,-0.078945
1788515997.193756,0.369031,0.069563,0.792892,-0.076902
1788515997.260529,0.365911,0.060971,0.787682,-0.073782
1788515997.327471,0.363728,0.060854,0.795141,-0.074843
1788515997.394587,0.361324,0.060912,0.803540,-0.075719
1788515997.461303,0.359228,0.065844,0.804006,-0.076440
1788515997.528170,0.357834,0.065880,0.813547,-0.072658
1788515997.595257,0.355710,0.063037,0.817460,-0.066392
1788515997.662304,0.351913,0.060762,0.817438,-0.060204
1788515997.729306,0.348122,0.061705,0.807215,-0.054974
1788515997.796293,0.342493,0.057554,0.803997,-0.046372
1788515997.863719,0.336214,0.052394,0.799187,-0.038125
1788515997.930293,0.330726,0.046700,0.792931,-0.030596
1788515997.997163,0.327714,0.044502,0.792968,-0.024787
1788515998.064111,0.322442,0.042855,0.789878,-0.019615
1788515998.131145,0.314878,0.039777,0.781685,-0.014820
1788515998.198142,0.312162,0.028467,0.777518,-0.008287
1788515998.265157,0.312356,0.020631,0.778200,-0.003573
1788515998.332154,0.312606,0.015860,0.778424,0.001141
1788515998.399166,0.312162,0.011624,0.778914,0.005970
1788515998.466162,0.312766,0.011455,0.785362,0.008509
1788515998.533386,0.313323,0.011212,0.774432,0.011278
1788515998.599888,0.312852,0.036120,0.764938,0.004474
1788515998.667036,0.311984,0.030826,0.757639,0.007362
1788515998.734050,0.314413,0.027056,0.754347,0.007023
1788515998.801075,0.318595,0.027407,0.753142,0.004690
1788515998.868058,0.333050,0.022254,0.759449,0.002634
1788515998.935030,0.340003,0.008266,0.744531,0.002515
1788515999.002116,0.347313,0.006267,0.735683,-0.001723
1788515999.068921,0.361162,0.001027,0.737696,-0.005697
1788515999.135772,0.380728,-0.006239,0.750342,-0.009036
1788515999.202909,0.399961,-0.008315,0.750008,-0.012001
1788515999.269902,0.418158,-0.011139,0.747660,-0.012967
1788515999.336917,0.439653,-0.015785,0.747161,-0.011484
1788515999.404680,0.462506,-0.022912,0.747441,-0.008869
1788515999.470976,0.488323,-0.031763,0.756521,-0.008901
1788515999.537846,0.516809,-0.039645,0.756917,-0.013125
1788515999.604837,0.542883,-0.042353,0.764271,-0.022145
1788515999.671624,0.570614,-0.051231,0.765752,-0.030766
1788515999.738786,0.592033,-0.057421,0.753382,-0.040668
1788515999.805779,0.614518,-0.069657,0.737175,-0.049187
1788515999.872793,0.635536,-0.077567,0.734076,-0.058064
1788515999.939919,0.657606,-0.080092,0.735276,-0.067572
1788516000.006769,0.683159,-0.078218,0.739116,-0.077446
1788516000.073798,0.706938,-0.075426,0.741043,-0.083455
1788516000.140645,0.729550,-0.069202,0.740961,-0.085663
1788516000.207721,0.752449,-0.068269,0.740743,-0.082789
1788516000.274511,0.780396,-0.067624,0.747002,-0.076750
1788516000.341653,0.807558,-0.067215,0.751185,-0.068956
1788516000.408691,0.831743,-0.067074,0.751346,-0.060382
1788516000.475651,0.856469,-0.066386,0.746421,-0.051502
1788516000.542656,0.884590,-0.063280,0.742763,-0.043645
1788516000.609864,0.914069,-0.058866,0.741602,-0.036701
1788516000.676655,0.947734,-0.054315,0.743844,-0.030181
1788516000.743459,0.980530,-0.048055,0.743443,-0.025485
1788516000.810405,1.016585,-0.043880,0.745415,-0.022724
1788516000.877543,1.049602,-0.044575,0.744835,-0.019866
1788516000.944540,1.086739,-0.047206,0.746413,-0.019390
1788516001.011528,1.125080,-0.050755,0.749506,-0.020117
1788516001.078543,1.164276,-0.051423,0.756868,-0.024202
1788516001.145531,1.197347,-0.060617,0.748808,-0.026216
1788516001.212408,1.232148,-0.066086,0.738952,-0.030646
1788516001.279413,1.264770,-0.072532,0.731917,-0.034665
1788516001.346291,1.303184,-0.074175,0.732504,-0.039294
1788516001.413435,1.335095,-0.076363,0.731656,-0.041971
1788516001.480386,1.366479,-0.079265,0.721945,-0.043567
1788516001.547441,1.394559,-0.081929,0.713015,-0.044400
1788516001.614814,1.424063,-0.081681,0.709261,-0.045789
1788516001.681411,1.451307,-0.077735,0.705369,-0.046112
1788516001.748334,1.480787,-0.069311,0.704607,-0.046016
1788516001.815263,1.512829,-0.062812,0.704848,-0.042520
1788516001.882205,1.545261,-0.059889,0.704027,-0.034782
1788516001.949268,1.578697,-0.056299,0.703051,-0.026646
1788516002.016335,1.614635,-0.051227,0.697196,-0.018867
1788516002.083331,1.655145,-0.049403,0.695721,-0.009179
1788516002.150275,1.699424,-0.049634,0.699318,0.003673
1788516002.217315,1.745319,-0.053716,0.699318,0.018787
1788516002.284142,1.785723,-0.053619,0.699124,0.031418
1788516002.352430,1.832641,-0.053476,0.696570,0.045927
1788516002.418023,1.875979,-0.049657,0.691777,0.056384
1788516002.485153,1.807740,0.145855,0.787361,-0.031607
1788516002.552165,1.932580,0.075286,0.710536,0.017797
1788516002.619153,1.981169,0.068735,0.700372,0.021609
1788516002.686144,2.029837,0.062978,0.695765,0.023598
1788516002.753407,2.070280,0.062342,0.687239,0.018477
1788516002.820035,2.110298,0.059320,0.681428,0.013999
1788516002.887039,2.145811,0.050532,0.679913,0.011058
1788516002.953905,2.183729,0.040315,0.677358,0.005780
1788516003.021044,2.219652,0.036170,0.682345,-0.006097
1788516003.088048,2.252622,0.030990,0.686246,-0.018182
1788516003.155029,2.280035,0.021606,0.686614,-0.026221
1788516003.222090,2.307224,0.016306,0.686843,-0.036713
1788516003.289037,2.331641,0.013427,0.686546,-0.046900
1788516003.355930,2.352931,0.011550,0.684303,-0.055410
1788516003.423844,2.377645,0.014611,0.672827,-0.066432
1788516003.489779,2.395057,0.013209,0.663717,-0.062362
1788516003.556915,2.411519,0.012680,0.661002,-0.056435
1788516003.623944,2.429331,0.014756,0.657545,-0.053154
1788516003.690907,2.446529,0.024817,0.654875,-0.051675
1788516003.757921,2.462663,0.031719,0.652651,-0.044018
1788516003.824943,2.477815,0.035597,0.651701,-0.031887
1788516003.891844,2.493526,0.045255,0.651868,-0.022244
1788516003.958807,2.506917,0.057598,0.652013,-0.012055
1788516004.025670,2.522544,0.079180,0.651782,-0.008013
1788516004.092813,2.531358,0.096116,0.655678,0.001696
1788516004.159796,2.534400,0.109267,0.666260,0.011118
1788516004.226785,2.537546,0.124614,0.673636,0.012532
1788516004.293808,2.540526,0.139169,0.677335,0.009700
1788516004.360826,2.547344,0.154258,0.675662,0.005290
1788516004.427720,2.554410,0.165291,0.671472,0.001334
1788516004.494663,2.560916,0.169763,0.669126,-0.004152
1788516004.561561,2.560434,0.173443,0.675402,-0.012732
1788516004.628699,2.557267,0.174590,0.686437,-0.022541
1788516004.695687,2.552954,0.175401,0.693617,-0.035907
1788516004.763011,2.550803,0.175743,0.694707,-0.051012
1788516004.829701,2.546657,0.170101,0.689743,-0.057502
1788516004.896676,2.545743,0.168603,0.682044,-0.068500
1788516004.963689,2.545221,0.167155,0.670026,-0.073926
1788516005.030771,2.547887,0.167584,0.664430,-0.081410
1788516005.097460,2.552400,0.171535,0.658841,-0.087050
1788516005.164558,2.560699,0.180051,0.654516,-0.093290
1788516005.231616,2.569438,0.191987,0.652789,-0.099530
1788516005.298546,2.580901,0.207270,0.650677,-0.107339
1788516005.365551,2.590927,0.225016,0.649550,-0.113348
1788516005.432555,2.600523,0.247324,0.648660,-0.119810
1788516005.499573,2.607185,0.269996,0.645392,-0.121906
1788516005.566432,2.605359,0.284475,0.638560,-0.108980
1788516005.633343,2.596154,0.323671,0.678917,-0.114140
1788516005.700771,2.595590,0.367368,0.682882,-0.116193
1788516005.767438,2.595455,0.412836,0.686880,-0.114593
1788516005.834460,2.590143,0.463476,0.685626,-0.114732
1788516005.901426,2.577601,0.511563,0.684931,-0.111189
1788516005.968447,2.562960,0.557785,0.686047,-0.107002
1788516006.035406,2.551786,0.607771,0.682780,-0.107827
1788516006.102324,2.548210,0.656423,0.679209,-0.110191
1788516006.169701,2.550286,0.710904,0.691131,-0.121210
1788516006.236294,2.555946,0.751571,0.691190,-0.120987
1788516006.303301,2.565621,0.786051,0.690963,-0.117788
1788516006.370290,2.575438,0.824332,0.689622,-0.118106
1788516006.437572,2.578855,0.883083,0.688623,-0.135955
1788516006.504309,2.583365,0.950005,0.676565,-0.160940
1788516006.571315,2.603692,0.992614,0.647331,-0.168605
1788516006.638222,2.627226,1.026566,0.643026,-0.165434
1788516006.705087,2.647252,1.080021,0.633149,-0.180879
1788516006.772196,2.670766,1.128980,0.625945,-0.194662
1788516006.839178,2.691017,1.154804,0.623696,-0.192730
1788516006.906176,2.708195,1.170397,0.622545,-0.186744
1788516006.973215,2.724353,1.185341,0.624830,-0.183394
1788516007.040183,2.739131,1.177921,0.618880,-0.162348
1788516007.107179,2.752580,1.152405,0.603763,-0.137358
1788516007.174072,2.754440,1.117188,0.608778,-0.110054
1788516007.240922,2.754388,1.075195,0.620714,-0.079148
1788516007.308064,2.750120,1.038908,0.625804,-0.059468
1788516007.375046,2.744595,1.007059,0.628952,-0.049245
1788516007.442069,2.737330,0.974732,0.631188,-0.044753
1788516007.510052,2.729606,0.938906,0.633587,-0.040327
1788516007.576054,2.728089,0.885356,0.637408,-0.020497
1788516007.643099,2.724044,0.843824,0.642175,-0.011826
1788516007.709955,2.718726,0.813674,0.644847,-0.012254
1788516007.776933,2.716660,0.784743,0.651175,-0.011840
1788516007.843868,2.709202,0.765000,0.653640,-0.019628
1788516007.910932,2.701849,0.748387,0.654413,-0.027693
1788516007.978791,2.694672,0.736927,0.655136,-0.037792
1788516008.044959,2.693874,0.725036,0.654447,-0.043726
1788516008.111944,2.694457,0.715481,0.653843,-0.047763
1788516008.178930,2.694119,0.710378,0.656572,-0.054317
1788516008.245830,2.691844,0.709670,0.658569,-0.062941
1788516008.312835,2.689940,0.708225,0.663746,-0.066366
1788516008.379671,2.689334,0.703868,0.665996,-0.063357
1788516008.446815,2.690352,0.695628,0.668225,-0.054244
1788516008.513822,2.694570,0.688167,0.668070,-0.046503
1788516008.580835,2.694170,0.687333,0.667629,-0.044939
1788516008.647835,2.686969,0.686037,0.665206,-0.045467
1788516008.714803,2.681779,0.681665,0.661268,-0.046449
1788516008.781693,2.679736,0.666797,0.653647,-0.045867
1788516008.848676,2.674214,0.633837,0.657035,-0.036896
1788516008.915720,2.673938,0.604550,0.655691,-0.037035
1788516008.982671,2.674817,0.564869,0.655096,-0.031151
1788516009.049698,2.678201,0.524099,0.651876,-0.027827
1788516009.116679,2.691765,0.486006,0.646461,-0.029085
1788516009.183693,2.702000,0.455811,0.647023,-0.038825
1788516009.250686,2.713043,0.426635,0.642256,-0.049788
1788516009.317579,2.725789,0.394917,0.643552,-0.057513
1788516009.386641,2.732092,0.360308,0.649868,-0.061981
1788516009.451453,2.734348,0.328651,0.660721,-0.067727
1788516009.518577,2.740105,0.303100,0.663290,-0.077394
1788516009.585566,2.745311,0.275034,0.667176,-0.079832
1788516009.653071,2.749859,0.246322,0.674066,-0.076888
1788516009.719579,2.754545,0.227441,0.681095,-0.077924
1788516009.786551,2.759181,0.214295,0.686514,-0.077956
1788516009.853451,2.763076,0.211223,0.688341,-0.084021
1788516009.920439,2.770886,0.208983,0.690934,-0.084867
1788516009.987318,2.775342,0.204275,0.691650,-0.081138
1788516010.054452,2.782225,0.204282,0.693579,-0.079843
1788516010.121437,2.787935,0.206755,0.698877,-0.077369
1788516010.188442,2.794485,0.207118,0.698126,-0.066411
1788516010.259444,2.800601,0.207469,0.698958,-0.055621
1788516010.326756,2.805079,0.207980,0.702413,-0.045308
1788516010.389762,2.812609,0.209288,0.702446,-0.035576
1788516010.456356,2.817570,0.208995,0.704516,-0.022844
1788516010.523219,2.820410,0.206430,0.701085,-0.014976
1788516010.590347,2.823631,0.206141,0.689219,-0.018715
1788516010.657295,2.825745,0.206186,0.677797,-0.028990
1788516010.724351,2.836315,0.208001,0.674786,-0.041099
1788516010.791335,2.848795,0.209257,0.674924,-0.052673
1788516010.858310,2.859413,0.208523,0.674785,-0.060747
1788516010.925226,2.861758,0.202184,0.680071,-0.062412
1788516010.992260,2.861466,0.193029,0.681956,-0.062415
1788516011.059057,2.861355,0.191917,0.679109,-0.071133
1788516011.126204,2.865287,0.194117,0.670495,-0.082129
1788516011.193722,2.873115,0.192024,0.666752,-0.080245
1788516011.260212,2.884457,0.182233,0.661072,-0.070995
1788516011.327197,2.894916,0.170915,0.653810,-0.063967
1788516011.394208,2.901802,0.155637,0.651261,-0.056009
1788516011.461097,2.909565,0.139444,0.646457,-0.048545
1788516011.528090,2.920112,0.119314,0.641498,-0.040974
1788516011.594980,2.929876,0.095202,0.641260,-0.035901
1788516011.662101,2.933462,0.065612,0.641986,-0.030765
1788516011.729096,2.936735,0.034717,0.643231,-0.028909
1788516011.796119,2.943711,0.003932,0.640184,-0.034779
1788516011.863120,2.951153,-0.024610,0.642294,-0.046224
1788516011.930095,2.961592,-0.057222,0.648419,-0.054822
1788516011.997081,2.966549,-0.090261,0.654383,-0.058299
1788516012.063983,2.965680,-0.121737,0.656249,-0.061792
1788516012.130840,2.966750,-0.154049,0.657798,-0.057873
1788516012.197977,2.971127,-0.176073,0.659495,-0.066610
1788516012.264972,2.973847,-0.195990,0.663550,-0.073330
1788516012.332045,2.973818,-0.212810,0.669338,-0.078424
1788516012.398973,2.967989,-0.246356,0.672266,-0.054783
1788516012.465945,2.958195,-0.272522,0.673534,-0.044424
1788516012.532989,2.947062,-0.288000,0.673478,-0.049082
1788516012.599869,2.934975,-0.293741,0.669965,-0.064594
1788516012.666676,2.920998,-0.299102,0.669570,-0.074705
1788516012.733851,2.905102,-0.305931,0.660463,-0.076089
1788516012.800844,2.891035,-0.308873,0.656380,-0.082242
1788516012.867845,2.877005,-0.311792,0.653553,-0.086256
1788516012.934833,2.864101,-0.319451,0.651598,-0.083264
1788516013.001849,2.852864,-0.327341,0.650036,-0.081544
1788516013.068842,2.844643,-0.334002,0.646876,-0.083762
1788516013.135716,2.835164,-0.335997,0.644378,-0.092278
1788516013.202610,2.825733,-0.342051,0.646451,-0.094165
1788516013.269738,2.815300,-0.341859,0.648506,-0.104512
1788516013.336710,2.804130,-0.336179,0.651349,-0.115679
1788516013.404401,2.793471,-0.325737,0.651257,-0.126598
1788516013.470748,2.782485,-0.313288,0.650714,-0.135350
1788516013.537725,2.772588,-0.308246,0.652481,-0.131233
1788516013.604723,2.760416,-0.296572,0.652120,-0.132879
1788516013.671889,2.749724,-0.288138,0.654113,-0.128401
1788516013.738462,2.740655,-0.282991,0.657670,-0.117322
1788516013.805593,2.732319,-0.273637,0.657207,-0.110551
1788516013.872632,2.725869,-0.272218,0.656703,-0.095042
1788516013.939599,2.720295,-0.278213,0.659065,-0.071991
1788516014.006750,2.718806,-0.270205,0.647166,-0.077175
1788516014.073616,2.713072,-0.277868,0.649531,-0.058965
1788516014.140593,2.706486,-0.285647,0.650802,-0.049909
1788516014.207470,2.700704,-0.296376,0.651890,-0.040408
1788516014.274399,2.695339,-0.302161,0.650600,-0.039453
1788516014.341447,2.689148,-0.301394,0.647942,-0.050077
1788516014.408448,2.685752,-0.301605,0.639967,-0.056610
1788516014.475480,2.684894,-0.302405,0.634062,-0.062025
1788516014.542471,2.683511,-0.288441,0.626624,-0.086221
1788516014.609499,2.685913,-0.279001,0.621395,-0.100111
1788516014.676485,2.690903,-0.262556,0.619307,-0.119008
1788516014.743343,2.697099,-0.262479,0.619693,-0.116026
1788516014.810367,2.703954,-0.271223,0.622954,-0.105123
1788516014.877233,2.710613,-0.279487,0.623698,-0.100531
1788516014.944335,2.714917,-0.276911,0.622458,-0.115125
1788516015.011348,2.719704,-0.271263,0.621312,-0.130784
1788516015.078345,2.725085,-0.265703,0.620244,-0.146331
1788516015.145346,2.730892,-0.256796,0.619205,-0.164665
1788516015.212366,2.737404,-0.243866,0.618072,-0.184185
1788516015.279251,2.745889,-0.237082,0.617372,-0.193970
1788516015.346260,2.755063,-0.230768,0.616984,-0.203041
1788516015.413248,2.763264,-0.236427,0.619754,-0.193094
1788516015.480268,2.770176,-0.239452,0.619571,-0.192635
1788516015.547266,2.777504,-0.240790,0.619913,-0.196157
1788516015.614219,2.785095,-0.248922,0.620269,-0.192949
1788516015.681210,2.792649,-0.259485,0.618637,-0.190392
1788516015.748446,2.798754,-0.271435,0.615891,-0.188745
1788516015.815107,2.806130,-0.284382,0.611130,-0.188506
1788516015.882095,2.815123,-0.287825,0.606174,-0.203956
1788516015.948992,2.825388,-0.312782,0.601231,-0.193525
1788516016.016115,2.837151,-0.331474,0.598289,-0.193767
1788516016.083360,2.849454,-0.354126,0.597184,-0.191409
1788516016.150013,2.858306,-0.373325,0.597984,-0.195248
