t,x,y,z,yaw
1788516006.731054,2.504599,1.137015,0.000000,-0.124475
1788516006.794208,2.517581,1.159178,0.000000,-0.128787
1788516006.862138,2.533889,1.175238,0.000000,-0.127751
1788516006.929852,2.547595,1.180534,0.000000,-0.120306
1788516006.993236,2.559104,1.171950,0.000000,-0.106049
1788516007.061766,2.569306,1.158087,0.000000,-0.087907
1788516007.128343,2.576870,1.150029,0.000000,-0.067739
1788516007.191960,2.581771,1.133944,0.000000,-0.047567
1788516007.259450,2.584429,1.101850,0.000000,-0.025983
1788516007.327149,2.588267,1.061967,0.000000,-0.009100
1788516007.394666,2.587788,1.021220,0.000000,0.004321
1788516007.460872,2.589570,0.980602,0.000000,0.012786
1788516007.525862,2.588258,0.941275,0.000000,0.019970
1788516007.593666,2.587545,0.904886,0.000000,0.023491
1788516007.663535,2.585647,0.872884,0.000000,0.026052
1788516007.728799,2.584295,0.844135,0.000000,0.025706
1788516007.792362,2.581949,0.817821,0.000000,0.023339
1788516007.859804,2.581274,0.796508,0.000000,0.020998
1788516007.927831,2.580677,0.779150,0.000000,0.016783
1788516007.995240,2.579172,0.764287,0.000000,0.011685
1788516008.062802,2.578124,0.754288,0.000000,0.007345
1788516008.130317,2.578070,0.745793,0.000000,0.003089
1788516008.193853,2.577079,0.740332,0.000000,-0.000756
1788516008.261469,2.576435,0.734919,0.000000,-0.004311
1788516008.329177,2.574822,0.730134,0.000000,-0.004311
1788516008.396785,2.575025,0.726145,0.000000,-0.001422
1788516008.460732,2.575567,0.719627,0.000000,0.002932
1788516008.528596,2.574384,0.712474,0.000000,0.009040
1788516008.595503,2.573090,0.703031,0.000000,0.015060
1788516008.659192,2.573772,0.692259,0.000000,0.020670
1788516008.726661,2.575869,0.678841,0.000000,0.021646
1788516008.794442,2.577755,0.661924,0.000000,0.017620
1788516008.864472,2.579699,0.640416,0.000000,0.010723
1788516008.925417,2.584346,0.616283,0.000000,0.003844
1788516008.993315,2.588215,0.591224,0.000000,-0.002196
1788516009.061219,2.593296,0.563920,0.000000,-0.008783
1788516009.128597,2.601392,0.535086,0.000000,-0.014833
1788516009.196220,2.609171,0.503974,0.000000,-0.020863
1788516009.259590,2.618877,0.474350,0.000000,-0.025271
1788516009.327409,2.628630,0.443555,0.000000,-0.031813
1788516009.395030,2.638400,0.413657,0.000000,-0.037713
1788516009.458650,2.649008,0.386494,0.000000,-0.043898
1788516009.529010,2.657636,0.360710,0.000000,-0.048914
1788516009.594977,2.666448,0.336291,0.000000,-0.052518
1788516009.664539,2.673001,0.315736,0.000000,-0.055448
1788516009.725507,2.679841,0.298823,0.000000,-0.053757
1788516009.792510,2.686550,0.286476,0.000000,-0.049835
1788516009.862253,2.692878,0.277279,0.000000,-0.045482
1788516009.928250,2.698675,0.268241,0.000000,-0.041530
1788516009.992184,2.704706,0.263947,0.000000,-0.038403
1788516010.059256,2.710225,0.262882,0.000000,-0.031953
1788516010.127605,2.715974,0.263615,0.000000,-0.025963
1788516010.194150,2.721340,0.264831,0.000000,-0.017471
1788516010.258162,2.726850,0.268148,0.000000,-0.010269
1788516010.325826,2.733807,0.269290,0.000000,-0.002276
1788516010.393016,2.739490,0.271149,0.000000,0.006445
1788516010.460807,2.744954,0.272346,0.000000,0.012335
1788516010.524651,2.751587,0.273452,0.000000,0.014194
1788516010.592288,2.759664,0.274609,0.000000,0.011705
1788516010.663712,2.765285,0.273589,0.000000,0.003816
1788516010.728148,2.772828,0.273842,0.000000,-0.006420
1788516010.790917,2.778146,0.272554,0.000000,-0.015100
1788516010.858294,2.783347,0.270385,0.000000,-0.023522
1788516010.925884,2.788222,0.267834,0.000000,-0.026923
1788516010.993437,2.794312,0.263814,0.000000,-0.030461
1788516011.059777,2.800531,0.259419,0.000000,-0.032080
1788516011.124644,2.807766,0.253999,0.000000,-0.031234
1788516011.192383,2.814337,0.246234,0.000000,-0.029615
1788516011.260092,2.820274,0.236803,0.000000,-0.026197
1788516011.323436,2.826842,0.224633,0.000000,-0.020738
1788516011.391150,2.835686,0.211579,0.000000,-0.014260
1788516011.459286,2.843426,0.193117,0.000000,-0.009024
1788516011.526917,2.853522,0.172761,0.000000,-0.003094
1788516011.590123,2.861631,0.150950,0.000000,-0.001849
1788516011.657573,2.871912,0.126977,0.000000,-0.001504
1788516011.725430,2.879618,0.100113,0.000000,-0.004533
1788516011.788935,2.889935,0.071247,0.000000,-0.009631
1788516011.856766,2.896326,0.041068,0.000000,-0.016146
1788516011.924468,2.903235,0.009591,0.000000,-0.021382
1788516011.987352,2.908801,-0.022665,0.000000,-0.023073
1788516012.055833,2.915059,-0.054346,0.000000,-0.022585
1788516012.123130,2.919717,-0.085096,0.000000,-0.018787
1788516012.191265,2.922379,-0.115245,0.000000,-0.014259
1788516012.253878,2.921531,-0.145127,0.000000,-0.005922
1788516012.322359,2.920629,-0.172188,0.000000,0.003394
1788516012.389639,2.918808,-0.196114,0.000000,0.011630
1788516012.457605,2.913649,-0.219525,0.000000,0.014600
1788516012.520359,2.909608,-0.239101,0.000000,0.014600
1788516012.587907,2.898847,-0.257609,0.000000,0.015198
1788516012.655686,2.889571,-0.271200,0.000000,0.015796
1788516012.723406,2.877198,-0.283278,0.000000,0.016568
1788516012.790700,2.867147,-0.292384,0.000000,0.016568
1788516012.854791,2.855826,-0.300892,0.000000,0.016568
1788516012.922456,2.844057,-0.309156,0.000000,0.013721
1788516012.989741,2.833029,-0.315150,0.000000,0.012029
1788516013.055349,2.823130,-0.321488,0.000000,0.009901
1788516013.121446,2.813278,-0.327933,0.000000,0.005672
1788516013.188862,2.802401,-0.333296,0.000000,0.003382
1788516013.258207,2.792121,-0.337328,0.000000,0.001555
1788516013.324232,2.783964,-0.340829,0.000000,0.003446
1788516013.390317,2.774832,-0.342935,0.000000,0.006416
1788516013.454990,2.765499,-0.345240,0.000000,0.010878
1788516013.522752,2.754740,-0.345401,0.000000,0.017235
1788516013.592732,2.744542,-0.343708,0.000000,0.024461
1788516013.653708,2.736361,-0.342444,0.000000,0.032904
1788516013.721279,2.727104,-0.342465,0.000000,0.042391
1788516013.791910,2.718393,-0.340835,0.000000,0.052422
1788516013.852685,2.710853,-0.339357,0.000000,0.062369
1788516013.920846,2.704942,-0.339480,0.000000,0.069782
1788516013.988585,2.697673,-0.339246,0.000000,0.076696
1788516014.053198,2.692426,-0.339875,0.000000,0.081505
1788516014.118853,2.687613,-0.340450,0.000000,0.083396
1788516014.186561,2.682425,-0.342683,0.000000,0.084373
1788516014.254234,2.679253,-0.347158,0.000000,0.081547
1788516014.317525,2.677176,-0.348614,0.000000,0.077992
1788516014.385414,2.675871,-0.350821,0.000000,0.072722
1788516014.452978,2.676660,-0.351878,0.000000,0.068038
1788516014.520626,2.676496,-0.352161,0.000000,0.063997
1788516014.584575,2.677767,-0.351779,0.000000,0.059956
1788516014.651563,2.679850,-0.350590,0.000000,0.059265
1788516014.719434,2.682852,-0.349116,0.000000,0.058289
1788516014.786963,2.688415,-0.345418,0.000000,0.055592
1788516014.850670,2.694533,-0.339976,0.000000,0.048284
1788516014.918121,2.699661,-0.334386,0.000000,0.038543
1788516014.985811,2.705411,-0.328042,0.000000,0.025550
1788516015.053316,2.709055,-0.323257,0.000000,0.011844
1788516015.116973,2.714258,-0.317245,0.000000,-0.000861
1788516015.184455,2.719921,-0.311175,0.000000,-0.011045
1788516015.252184,2.725711,-0.306681,0.000000,-0.017270
1788516015.320274,2.730924,-0.302318,0.000000,-0.020220
1788516015.383327,2.737171,-0.299288,0.000000,-0.023513
1788516015.450992,2.744180,-0.298199,0.000000,-0.026861
1788516015.518682,2.751837,-0.296600,0.000000,-0.029444
1788516015.582353,2.760529,-0.296993,0.000000,-0.032683
1788516015.650457,2.768889,-0.299354,0.000000,-0.036912
1788516015.717668,2.777595,-0.304593,0.000000,-0.042305
1788516015.785195,2.787596,-0.310818,0.000000,-0.048000
1788516015.853135,2.799554,-0.317408,0.000000,-0.053360
1788516015.916663,2.811581,-0.328385,0.000000,-0.059033
1788516015.984259,2.822023,-0.341514,0.000000,-0.062520
1788516016.047661,2.834371,-0.356383,0.000000,-0.066024
1788516016.115004,2.846666,-0.372449,0.000000,-0.068514
1788516016.186358,2.859387,-0.391659,0.000000,-0.069002
1788516016.250210,2.870450,-0.411882,0.000000,-0.067621
1788516016.317930,2.880038,-0.435257,0.000000,-0.065357
1788516016.381436,2.885093,-0.459122,0.000000,-0.060212
1788516016.451566,2.886510,-0.484832,0.000000,-0.055711
1788516016.517097,2.883629,-0.513581,0.000000,-0.049477
1788516016.584611,2.873938,-0.544704,0.000000,-0.044570
1788516016.647690,2.863572,-0.576759,0.000000,-0.041066
1788516016.715493,2.849592,-0.609673,0.000000,-0.039206
1788516016.783458,2.829498,-0.643726,0.000000,-0.033088
1788516016.852249,2.802136,-0.676865,0.000000,-0.023520
1788516016.914244,2.772451,-0.709380,0.000000,-0.012979
1788516016.982859,2.740066,-0.740340,0.000000,-0.000260
1788516017.049431,2.704156,-0.770038,0.000000,0.012814
1788516017.117401,2.664629,-0.795004,0.000000,0.027155
1788516017.185489,2.624350,-0.819622,0.000000,0.041047
1788516017.249255,2.582360,-0.839037,0.000000,0.050970
1788516017.316072,2.539742,-0.857608,0.000000,0.058351
1788516017.383619,2.495049,-0.872438,0.000000,0.061627
1788516017.451246,2.450564,-0.885426,0.000000,0.061627
1788516017.514611,2.405209,-0.895566,0.000000,0.060044
1788516017.582892,2.359877,-0.905669,0.000000,0.058122
1788516017.649858,2.315010,-0.913684,0.000000,0.052773
1788516017.713268,2.268938,-0.919112,0.000000,0.045572
1788516017.781361,2.221445,-0.921478,0.000000,0.038330
1788516017.848543,2.173814,-0.922152,0.000000,0.035840
1788516017.916290,2.127117,-0.919866,0.000000,0.038909
1788516017.980139,2.082716,-0.914435,0.000000,0.044519
1788516018.047320,2.036164,-0.907897,0.000000,0.051761
1788516018.114923,1.993100,-0.899234,0.000000,0.055448
1788516018.182439,1.950870,-0.891999,0.000000,0.048338
1788516018.246184,1.909987,-0.880947,0.000000,0.026146
1788516018.313682,1.868567,-0.869310,0.000000,-0.003855
1788516018.381193,1.827106,-0.858582,0.000000,-0.033059
1788516018.448835,1.785696,-0.849099,0.000000,-0.051479
1788516018.516749,1.747315,-0.838225,0.000000,-0.056658
1788516018.580108,1.713489,-0.825565,0.000000,-0.052798
1788516018.647504,1.682754,-0.812359,0.000000,-0.042797
1788516018.715281,1.657328,-0.798087,0.000000,-0.027157
1788516018.778583,1.634618,-0.783929,0.000000,-0.005691
1788516018.846415,1.618220,-0.766664,0.000000,0.016858
1788516018.914758,1.604201,-0.749720,0.000000,0.037660
1788516018.982388,1.594897,-0.732837,0.000000,0.054330
1788516019.049173,1.587397,-0.717691,0.000000,0.066236
1788516019.112796,1.582486,-0.701873,0.000000,0.070777
1788516019.180110,1.580802,-0.687852,0.000000,0.072571
1788516019.248519,1.579874,-0.675796,0.000000,0.070528
1788516019.315594,1.579665,-0.664247,0.000000,0.064087
1788516019.383046,1.579361,-0.655516,0.000000,0.056116
1788516019.451081,1.579352,-0.650412,0.000000,0.048019
1788516019.514096,1.578422,-0.645251,0.000000,0.040785
1788516019.581753,1.577363,-0.642841,0.000000,0.037583
1788516019.649329,1.575515,-0.640543,0.000000,0.035142
1788516019.716883,1.573187,-0.639228,0.000000,0.038955
1788516019.782880,1.569190,-0.637939,0.000000,0.043677
1788516019.848055,1.565284,-0.636589,0.000000,0.052425
1788516019.915609,1.559586,-0.632835,0.000000,0.062055
1788516019.983240,1.553703,-0.626892,0.000000,0.073418
1788516020.046635,1.545497,-0.620757,0.000000,0.086230
1788516020.114258,1.540100,-0.611130,0.000000,0.098698
1788516020.181947,1.533317,-0.597758,0.000000,0.109817
1788516020.249959,1.526568,-0.584830,0.000000,0.120128
1788516020.317445,1.519920,-0.569293,0.000000,0.129119
1788516020.380898,1.514299,-0.553513,0.000000,0.139054
1788516020.448514,1.508200,-0.535462,0.000000,0.146697
1788516020.516880,1.503406,-0.517337,0.000000,0.154021
1788516020.584286,1.497065,-0.502227,0.000000,0.159414
1788516020.647169,1.490060,-0.484021,0.000000,0.164807
1788516020.714941,1.485369,-0.472508,0.000000,0.170595
1788516020.782831,1.481145,-0.462167,0.000000,0.178253
1788516020.850930,1.476105,-0.453071,0.000000,0.185185
1788516020.913800,1.473243,-0.446409,0.000000,0.190068
1788516020.981316,1.469488,-0.441355,0.000000,0.191103
1788516021.049013,1.466792,-0.438853,0.000000,0.188277
1788516021.112283,1.464924,-0.439925,0.000000,0.181068
1788516021.179768,1.463350,-0.441517,0.000000,0.170607
1788516021.248014,1.461970,-0.444488,0.000000,0.157230
1788516021.310824,1.460700,-0.449315,0.000000,0.142331
1788516021.378542,1.459954,-0.453412,0.000000,0.129431
1788516021.443794,1.459700,-0.456904,0.000000,0.118767
1788516021.509676,1.458874,-0.458035,0.000000,0.110087
1788516021.577658,1.458902,-0.460284,0.000000,0.101815
1788516021.640640,1.459757,-0.460400,0.000000,0.097031
1788516021.708538,1.457963,-0.458803,0.000000,0.090730
1788516021.775974,1.456945,-0.455854,0.000000,0.086295
1788516021.839271,1.453275,-0.451835,0.000000,0.082513
1788516021.907225,1.447269,-0.446951,0.000000,0.078442
1788516021.974911,1.440616,-0.441346,0.000000,0.074788
1788516022.042214,1.431536,-0.435557,0.000000,0.073323
1788516022.106653,1.419102,-0.431453,0.000000,0.074169
1788516022.173725,1.403929,-0.427001,0.000000,0.074657
1788516022.241184,1.387743,-0.422179,0.000000,0.072897
1788516022.304409,1.367438,-0.419130,0.000000,0.070505
1788516022.372860,1.345880,-0.417694,0.000000,0.068294
1788516022.439735,1.320474,-0.416239,0.000000,0.065664
1788516022.503293,1.296497,-0.414450,0.000000,0.063127
1788516022.570806,1.270238,-0.412009,0.000000,0.060409
1788516022.638586,1.242728,-0.410757,0.000000,0.058017
1788516022.706009,1.216560,-0.407865,0.000000,0.053704
1788516022.769592,1.189689,-0.405320,0.000000,0.049678
1788516022.838507,1.165523,-0.400485,0.000000,0.047787
1788516022.905432,1.143435,-0.396698,0.000000,0.045576
1788516022.972318,1.122415,-0.391777,0.000000,0.043110
1788516023.035822,1.104983,-0.386410,0.000000,0.041729
1788516023.103642,1.089059,-0.381771,0.000000,0.039465
1788516023.171246,1.074508,-0.377147,0.000000,0.036535
1788516023.238805,1.062162,-0.373517,0.000000,0.034464
1788516023.302509,1.052870,-0.369274,0.000000,0.034464
1788516023.369826,1.045672,-0.366209,0.000000,0.036905
1788516023.437418,1.041425,-0.363594,0.000000,0.040375
1788516023.506285,1.037878,-0.361299,0.000000,0.043705
1788516023.572948,1.035409,-0.358521,0.000000,0.048636
1788516023.636318,1.034099,-0.358567,0.000000,0.053370
1788516023.704079,1.033805,-0.357722,0.000000,0.056925
1788516023.771510,1.033202,-0.357920,0.000000,0.061039
1788516023.839443,1.033733,-0.358536,0.000000,0.064422
1788516023.902846,1.034202,-0.359861,0.000000,0.067206
1788516023.971402,1.034047,-0.361846,0.000000,0.068498
1788516024.038426,1.033767,-0.365505,0.000000,0.068986
1788516024.105656,1.034940,-0.367793,0.000000,0.067294
1788516024.169495,1.034704,-0.373773,0.000000,0.065913
1788516024.236680,1.035070,-0.377742,0.000000,0.063087
1788516024.304889,1.035147,-0.385201,0.000000,0.060745
1788516024.372134,1.034923,-0.392162,0.000000,0.057258
1788516024.435522,1.035755,-0.401477,0.000000,0.051977
1788516024.502841,1.036485,-0.409711,0.000000,0.051131
1788516024.571060,1.035662,-0.418295,0.000000,0.051131
1788516024.638357,1.036397,-0.428249,0.000000,0.052423
1788516024.701648,1.036869,-0.437158,0.000000,0.054149
1788516024.769381,1.037620,-0.448032,0.000000,0.056516
1788516024.836907,1.038741,-0.458319,0.000000,0.057430
1788516024.904593,1.038031,-0.469209,0.000000,0.057775
1788516024.968359,1.037498,-0.481150,0.000000,0.057775
1788516025.035429,1.038315,-0.492829,0.000000,0.060622
1788516025.103291,1.037851,-0.504940,0.000000,0.062166
1788516025.170911,1.038175,-0.516036,0.000000,0.066747
1788516025.234313,1.038077,-0.528682,0.000000,0.071481
1788516025.301790,1.039755,-0.541835,0.000000,0.078489
1788516025.369590,1.040973,-0.554222,0.000000,0.085514
1788516025.433254,1.044262,-0.566024,0.000000,0.092324
1788516025.500490,1.048733,-0.579032,0.000000,0.099169
1788516025.568213,1.050900,-0.591152,0.000000,0.105383
1788516025.635768,1.050358,-0.603319,0.000000,0.109819
1788516025.699352,1.051255,-0.616898,0.000000,0.112109
1788516025.766893,1.049170,-0.630991,0.000000,0.113446
1788516025.835073,1.043582,-0.645592,0.000000,0.112958
1788516025.902480,1.038108,-0.660418,0.000000,0.113556
1788516025.965547,1.026943,-0.676218,0.000000,0.113556
1788516026.033338,1.013633,-0.691018,0.000000,0.115415
1788516026.100976,0.999847,-0.705321,0.000000,0.116261
1788516026.168642,0.984528,-0.721006,0.000000,0.117642
1788516026.232228,0.966739,-0.735273,0.000000,0.118332
1788516026.299568,0.948120,-0.748549,0.000000,0.118332
1788516026.367635,0.927636,-0.760426,0.000000,0.117642
1788516026.434915,0.907763,-0.772583,0.000000,0.116796
1788516026.502374,0.887808,-0.784447,0.000000,0.116796
1788516026.565753,0.868965,-0.794687,0.000000,0.119163
1788516026.634862,0.850413,-0.803903,0.000000,0.123744
1788516026.700963,0.832099,-0.814105,0.000000,0.129070
1788516026.768575,0.815671,-0.823483,0.000000,0.136491
1788516026.831963,0.796967,-0.833681,0.000000,0.143913
1788516026.900063,0.778490,-0.845206,0.000000,0.150464
1788516026.967322,0.757149,-0.854788,0.000000,0.155688
1788516027.034935,0.729628,-0.868261,0.000000,0.160282
1788516027.098509,0.701422,-0.881855,0.000000,0.161864
1788516027.166262,0.670086,-0.895159,0.000000,0.162555
1788516027.233997,0.631969,-0.910907,0.000000,0.159585
1788516027.301588,0.588070,-0.926531,0.000000,0.152997
1788516027.364604,0.541176,-0.942126,0.000000,0.145192
1788516027.432440,0.489525,-0.957014,0.000000,0.136665
1788516027.499946,0.432977,-0.972946,0.000000,0.126187
1788516027.567584,0.376406,-0.987885,0.000000,0.114206
1788516027.632155,0.313987,-0.998826,0.000000,0.103762
1788516027.698713,0.247175,-1.001163,0.000000,0.096050
1788516027.766304,0.179176,-0.998773,0.000000,0.083721
1788516027.829669,0.105377,-0.991770,0.000000,0.076903
1788516027.897364,0.030816,-0.977715,0.000000,0.070093
1788516027.965297,-0.044717,-0.959234,0.000000,0.070691
1788516028.028510,-0.121788,-0.938726,0.000000,0.079480
1788516028.096004,-0.199726,-0.911331,0.000000,0.090088
1788516028.163735,-0.275882,-0.880560,0.000000,0.104453
1788516028.227235,-0.332007,-0.844042,0.000000,0.115987
1788516028.294803,-0.368129,-0.804909,0.000000,0.130794
1788516028.363093,-0.393903,-0.766586,0.000000,0.145919
1788516028.426833,-0.407792,-0.724469,0.000000,0.151529
1788516028.493889,-0.415559,-0.688073,0.000000,0.155435
1788516028.561306,-0.417732,-0.656330,0.000000,0.149793
1788516028.624624,-0.400625,-0.625973,0.000000,0.146289
1788516028.692640,-0.361619,-0.598459,0.000000,0.149377
1788516028.760811,-0.309350,-0.572822,0.000000,0.159974
1788516028.827772,-0.245747,-0.547927,0.000000,0.173475
1788516028.891376,-0.170827,-0.521723,0.000000,0.185311
1788516028.958836,-0.093444,-0.495388,0.000000,0.194439
1788516029.026483,-0.006472,-0.471747,0.000000,0.202477
1788516029.089977,0.087441,-0.448609,0.000000,0.203168
1788516029.157694,0.174059,-0.427359,0.000000,0.197864
1788516029.225536,0.247703,-0.408437,0.000000,0.189563
1788516029.293106,0.308452,-0.392015,0.000000,0.175487
1788516029.357133,0.362342,-0.379428,0.000000,0.161331
1788516029.424021,0.415860,-0.371117,0.000000,0.150407
1788516029.492253,0.459449,-0.366935,0.000000,0.144681
1788516029.559876,0.497047,-0.367089,0.000000,0.146373
1788516029.627327,0.531804,-0.371298,0.000000,0.153270
1788516029.690382,0.563879,-0.377004,0.000000,0.163838
1788516029.760110,0.592226,-0.386380,0.000000,0.174057
1788516029.825792,0.616647,-0.396651,0.000000,0.187264
1788516029.893437,0.636744,-0.407942,0.000000,0.202278
1788516029.956694,0.656044,-0.420832,0.000000,0.216898
1788516030.026928,0.671049,-0.434076,0.000000,0.232713
1788516030.092309,0.683430,-0.448130,0.000000,0.242660
1788516030.159581,0.690536,-0.462476,0.000000,0.249364
1788516030.223009,0.695197,-0.476965,0.000000,0.252082
1788516030.290647,0.697389,-0.492119,0.000000,0.252773
1788516030.359141,0.696899,-0.507920,0.000000,0.248502
1788516030.426383,0.697298,-0.523613,0.000000,0.240969
1788516030.489797,0.694475,-0.538208,0.000000,0.229164
1788516030.557860,0.689867,-0.552016,0.000000,0.215904
1788516030.624685,0.689134,-0.563747,0.000000,0.201481
1788516030.692684,0.687287,-0.575679,0.000000,0.187941
1788516030.759660,0.688189,-0.585721,0.000000,0.176968
1788516030.823833,0.690901,-0.594555,0.000000,0.167787
1788516030.892961,0.693294,-0.602858,0.000000,0.162328
1788516030.959045,0.697320,-0.607553,0.000000,0.160823
1788516031.022992,0.705826,-0.610293,0.000000,0.164574
1788516031.091542,0.715551,-0.611362,0.000000,0.169967
1788516031.157636,0.725581,-0.610717,0.000000,0.179397
1788516031.221703,0.739095,-0.607261,0.000000,0.190326
1788516031.288777,0.753351,-0.601575,0.000000,0.204995
1788516031.359822,0.770578,-0.595014,0.000000,0.220930
1788516031.424426,0.787868,-0.586670,0.000000,0.236707
1788516031.487570,0.807384,-0.577107,0.000000,0.251118
1788516031.555386,0.829422,-0.567355,0.000000,0.264575
1788516031.622939,0.849350,-0.557661,0.000000,0.274898
1788516031.690861,0.869684,-0.550025,0.000000,0.284596
1788516031.758219,0.887181,-0.543849,0.000000,0.291432
1788516031.822322,0.905340,-0.539375,0.000000,0.298242
1788516031.890259,0.919666,-0.536584,0.000000,0.301695
1788516031.957079,0.932012,-0.537426,0.000000,0.302040
1788516032.024651,0.942382,-0.539462,0.000000,0.299623
1788516032.092188,0.948227,-0.545535,0.000000,0.294876
1788516032.155639,0.951268,-0.553872,0.000000,0.288633
1788516032.223361,0.954189,-0.563469,0.000000,0.282918
1788516032.291141,0.952138,-0.573714,0.000000,0.275369
1788516032.366736,0.951760,-0.584106,0.000000,0.269510
1788516032.426580,0.949529,-0.595283,0.000000,0.263932
1788516032.490041,0.947517,-0.604998,0.000000,0.258940
1788516032.557640,0.943264,-0.615639,0.000000,0.252201
1788516032.625155,0.941521,-0.624842,0.000000,0.245321
1788516032.692779,0.939388,-0.633605,0.000000,0.238187
1788516032.760498,0.937120,-0.640990,0.000000,0.233516
1788516032.824923,0.935348,-0.646626,0.000000,0.231200
1788516032.892772,0.934891,-0.652107,0.000000,0.232046
1788516032.960142,0.933229,-0.656229,0.000000,0.233840
1788516033.026656,0.931136,-0.659853,0.000000,0.236889
1788516033.090374,0.929933,-0.663231,0.000000,0.239958
1788516033.157979,0.927995,-0.664751,0.000000,0.241849
1788516033.225493,0.925190,-0.665936,0.000000,0.243949
1788516033.293430,0.922675,-0.665786,0.000000,0.246439
1788516033.356560,0.917016,-0.665975,0.000000,0.249179
1788516033.424425,0.913285,-0.664996,0.000000,0.253235
1788516033.492209,0.908707,-0.662416,0.000000,0.257548
1788516033.559475,0.904556,-0.658389,0.000000,0.264961
1788516033.627158,0.898454,-0.652214,0.000000,0.272865
1788516033.690518,0.893951,-0.644987,0.000000,0.283177
1788516033.758050,0.888840,-0.638440,0.000000,0.291192
1788516033.825680,0.885509,-0.628367,0.000000,0.296124
1788516033.893716,0.884437,-0.620909,0.000000,0.296124
1788516033.958451,0.881009,-0.611616,0.000000,0.290064
1788516034.024644,0.880796,-0.603304,0.000000,0.279479
1788516034.092022,0.877475,-0.594919,0.000000,0.266250
1788516034.159634,0.880036,-0.586984,0.000000,0.253796
1788516034.223170,0.880330,-0.579266,0.000000,0.238436
1788516034.290693,0.881996,-0.572513,0.000000,0.224678
1788516034.358429,0.884330,-0.564989,0.000000,0.212330
1788516034.421796,0.886596,-0.557858,0.000000,0.201422
1788516034.489379,0.888194,-0.550507,0.000000,0.194954
1788516034.557194,0.889483,-0.546038,0.000000,0.193094
1788516034.624699,0.889097,-0.542746,0.000000,0.196477
1788516034.688138,0.886420,-0.537465,0.000000,0.204899
1788516034.756189,0.883143,-0.533862,0.000000,0.217453
1788516034.823475,0.879309,-0.531420,0.000000,0.233135
1788516034.886710,0.874303,-0.528743,0.000000,0.251089
1788516034.954545,0.870609,-0.525962,0.000000,0.267723
1788516035.022782,0.865035,-0.524547,0.000000,0.281105
1788516035.089760,0.859143,-0.524215,0.000000,0.289562
1788516035.156600,0.854552,-0.523965,0.000000,0.294517
1788516035.220723,0.846756,-0.525030,0.000000,0.294517
1788516035.288498,0.841992,-0.524545,0.000000,0.288448
1788516035.356099,0.836241,-0.524987,0.000000,0.275314
1788516035.424030,0.829365,-0.529550,0.000000,0.256937
1788516035.487302,0.822500,-0.530846,0.000000,0.234283
1788516035.555239,0.816377,-0.532717,0.000000,0.211803
1788516035.622977,0.811072,-0.536405,0.000000,0.190160
1788516035.690201,0.804184,-0.539187,0.000000,0.171750
1788516035.753544,0.799000,-0.542617,0.000000,0.156004
1788516035.822285,0.794728,-0.546407,0.000000,0.145600
1788516035.889406,0.791216,-0.549478,0.000000,0.137872
1788516035.956823,0.790629,-0.550570,0.000000,0.134137
1788516036.020610,0.791836,-0.550745,0.000000,0.135642
1788516036.087690,0.795115,-0.550895,0.000000,0.139533
1788516036.155398,0.800909,-0.548733,0.000000,0.146325
1788516036.219014,0.807346,-0.544677,0.000000,0.156877
1788516036.286251,0.816470,-0.539193,0.000000,0.168028
1788516036.353906,0.826479,-0.531559,0.000000,0.181708
1788516036.417562,0.838526,-0.523431,0.000000,0.198756
1788516036.485037,0.851878,-0.515082,0.000000,0.219337
1788516036.552686,0.867490,-0.504053,0.000000,0.241128
1788516036.620368,0.882488,-0.496714,0.000000,0.263373
1788516036.683674,0.898132,-0.488461,0.000000,0.285538
1788516036.751405,0.911560,-0.482154,0.000000,0.309012
1788516036.818859,0.924800,-0.476910,0.000000,0.329309
1788516036.886485,0.935130,-0.475336,0.000000,0.348387
1788516036.949923,0.943494,-0.473891,0.000000,0.367054
1788516037.018215,0.950071,-0.475235,0.000000,0.382320
1788516037.085642,0.953567,-0.477394,0.000000,0.397010
1788516037.153467,0.954232,-0.479513,0.000000,0.407034
1788516037.221092,0.952435,-0.482422,0.000000,0.415407
1788516037.284538,0.945585,-0.484682,0.000000,0.420855
1788516037.351988,0.937939,-0.487471,0.000000,0.422192
1788516037.419729,0.925296,-0.490247,0.000000,0.422680
1788516037.487006,0.911447,-0.492686,0.000000,0.419962
1788516037.554744,0.896246,-0.494709,0.000000,0.413902
1788516037.618733,0.878611,-0.497759,0.000000,0.407234
1788516037.685527,0.861044,-0.499204,0.000000,0.400091
1788516037.753696,0.843626,-0.499077,0.000000,0.394912
1788516037.821394,0.824964,-0.499743,0.000000,0.389779
1788516037.888419,0.807595,-0.498792,0.000000,0.385264
1788516037.951837,0.791158,-0.496512,0.000000,0.382417
1788516038.019551,0.777939,-0.493219,0.000000,0.381929
1788516038.088145,0.767838,-0.487944,0.000000,0.381929
1788516038.155125,0.760580,-0.480396,0.000000,0.382527
1788516038.222617,0.756598,-0.473233,0.000000,0.383563
1788516038.285907,0.753673,-0.464222,0.000000,0.383908
1788516038.353762,0.752868,-0.455110,0.000000,0.384944
1788516038.432175,0.753871,-0.444989,0.000000,0.387894
1788516038.489083,0.756649,-0.434254,0.000000,0.392690
1788516038.556519,0.760297,-0.422367,0.000000,0.399196
1788516038.619989,0.765119,-0.412509,0.000000,0.404622
1788516038.687647,0.769675,-0.404237,0.000000,0.408420
